alimento,consumo,identifier,entidad,code_upm,est_var,pondef,indicef,nse4f,nse5f,area,region,sexo,edadanos
néctares de frutas o pulpa de frutas industrializados con az,68.57142639160156,folio_130885__intp_2,13,M1324,135,14456.974609375,1.3759105205535889,3,alto,urbano,sur,femenino,65.43737030029297
refresco normal,17.14285659790039,folio_130885__intp_2,13,M1324,135,14456.974609375,1.3759105205535889,3,alto,urbano,sur,femenino,65.43737030029297
refresco normal,102.85713958740234,folio_130914__intp_2,13,M1325,135,8944.46875,0.9527221322059631,3,alto,urbano,sur,femenino,19.986309051513672
aguas de fruta natural con azúcar,720,folio_130914__intp_2,13,M1325,135,8944.46875,0.9527221322059631,3,alto,urbano,sur,femenino,19.986309051513672
refresco normal,34.28571319580078,folio_130926__intp_2,13,M1325,135,20053.04296875,1.9938117265701294,4,muy alto,urbano,sur,femenino,36.74195861816406
refresco normal,308.5714416503906,folio_130933__intp_2,13,M1325,135,14890.68359375,1.6516637802124023,3,alto,urbano,sur,femenino,45.51403045654297
néctares de frutas o pulpa de frutas industrializados con az,205.7142791748047,folio_130943__intp_4,13,M1325,135,12045.3720703125,1.9739097356796265,4,muy alto,urbano,sur,femenino,18.053388595581055
refresco normal,102.85713958740234,folio_130943__intp_4,13,M1325,135,12045.3720703125,1.9739097356796265,4,muy alto,urbano,sur,femenino,18.053388595581055
aguas de fruta natural con azúcar,34.28571319580078,folio_130943__intp_4,13,M1325,135,12045.3720703125,1.9739097356796265,4,muy alto,urbano,sur,femenino,18.053388595581055
refresco normal,712.5,folio_130969__intp_2,13,M1327,133,45923.8359375,-0.8703932762145996,1,bajo,urbano,sur,masculino,51.186859130859375
refresco normal,514.28570556640625,folio_130973__intp_3,13,M1327,133,40843.5703125,0.7125158905982971,3,alto,urbano,sur,masculino,24.268308639526367
refresco normal,34.28571319580078,folio_130982__intp_4,13,M1327,133,6807.26171875,0.8872386813163757,3,alto,urbano,sur,masculino,19.655029296875
aguas de fruta natural con azúcar,514.28570556640625,folio_130982__intp_4,13,M1327,133,6807.26171875,0.8872386813163757,3,alto,urbano,sur,masculino,19.655029296875
aguas de fruta natural con azúcar,40.71428680419922,folio_130984__intp_1,13,M1327,133,7511.951171875,-0.4982512593269348,2,bajo,urbano,sur,femenino,68.62696838378906
néctares de frutas o pulpa de frutas industrializados con az,34.28571319580078,folio_130984__intp_1,13,M1327,133,7511.951171875,-0.4982512593269348,2,bajo,urbano,sur,femenino,68.62696838378906
refresco normal,85.71428680419922,folio_131005__intp_3,13,M1326,131,4794.18994140625,-0.20159682631492615,2,medio,rural,sur,masculino,13.779603004455566
refresco normal,282.8571472167969,folio_131013__intp_4,13,M1326,131,8559.1591796875,-0.20359539985656738,2,medio,rural,sur,femenino,19.67693328857422
aguas de fruta natural con azúcar,68.57142639160156,folio_131013__intp_4,13,M1326,131,8559.1591796875,-0.20359539985656738,2,medio,rural,sur,femenino,19.67693328857422
refresco normal,34.28571319580078,folio_131025__intp_2,13,M1326,131,19189.19921875,1.0384514331817627,3,alto,rural,sur,femenino,45.385353088378906
aguas de fruta natural con azúcar,68.57142639160156,folio_131025__intp_2,13,M1326,131,19189.19921875,1.0384514331817627,3,alto,rural,sur,femenino,45.385353088378906
refresco normal,68.57142639160156,folio_131032__intp_2,13,M1329,135,15324.392578125,1.6715656518936157,3,muy alto,urbano,sur,femenino,36.59685134887695
aguas de fruta natural con azúcar,411.4285583496094,folio_131032__intp_2,13,M1329,135,15324.392578125,1.6715656518936157,3,muy alto,urbano,sur,femenino,36.59685134887695
jugos naturales con azúcar,34.28571319580078,folio_131071__intp_5,13,M1329,135,15467.7998046875,0.36341044306755066,2,medio,urbano,sur,masculino,12.342230796813965
bebidas o aguas de sabor industrializadas con azúcar (frutsi,47.14285659790039,folio_131071__intp_5,13,M1329,135,15467.7998046875,0.36341044306755066,2,medio,urbano,sur,masculino,12.342230796813965
néctares de frutas o pulpa de frutas industrializados con az,117.85713958740234,folio_131071__intp_5,13,M1329,135,15467.7998046875,0.36341044306755066,2,medio,urbano,sur,masculino,12.342230796813965
aguas de fruta natural con azúcar,171.42857360839844,folio_131071__intp_5,13,M1329,135,15467.7998046875,0.36341044306755066,2,medio,urbano,sur,masculino,12.342230796813965
aguas de fruta natural con azúcar,1200,folio_131085__intp_2,13,M1328,131,15236.76953125,-1.1660484075546265,1,bajo,rural,sur,masculino,17.492128372192383
refresco normal,205.7142791748047,folio_131099__intp_2,13,M1328,131,25221.125,0.3358202576637268,2,medio,rural,sur,femenino,56.985626220703125
refresco normal,205.7142791748047,folio_131100__intp_4,13,M1328,131,7618.384765625,-0.20159682631492615,2,medio,rural,sur,masculino,16.355920791625977
aguas de fruta natural con azúcar,34.28571319580078,folio_131100__intp_4,13,M1328,131,7618.384765625,-0.20159682631492615,2,medio,rural,sur,masculino,16.355920791625977
refresco normal,257.1428527832031,folio_131187__intp_1,13,M1332,132,3793.25830078125,-3.8326146602630615,1,muy bajo,rural,sur,femenino,81.54688262939453
aguas de fruta natural con azúcar,102.85713958740234,folio_131193__intp_7,13,M1332,132,5105.00830078125,-1.9048818349838257,1,muy bajo,rural,sur,masculino,12.54757022857666
refresco normal,240,folio_131193__intp_7,13,M1332,132,5105.00830078125,-1.9048818349838257,1,muy bajo,rural,sur,masculino,12.54757022857666
jugos naturales con azúcar,34.28571319580078,folio_131193__intp_7,13,M1332,132,5105.00830078125,-1.9048818349838257,1,muy bajo,rural,sur,masculino,12.54757022857666
refresco normal,34.28571319580078,folio_131218__intp_2,13,M1332,132,10216.6396484375,-2.944972276687622,1,muy bajo,rural,sur,femenino,41.040382385253906
refresco normal,34.28571319580078,folio_131236__intp_1,13,M1333,131,7338.35009765625,-0.5491465330123901,2,bajo,rural,sur,femenino,42.13278579711914
aguas de fruta natural con azúcar,68.57142639160156,folio_131236__intp_1,13,M1333,131,7338.35009765625,-0.5491465330123901,2,bajo,rural,sur,femenino,42.13278579711914
refresco normal,205.7142791748047,folio_131246__intp_3,13,M1333,131,13223.9013671875,-0.20259611308574677,2,medio,rural,sur,femenino,18.080766677856445
aguas de fruta natural con azúcar,102.85713958740234,folio_131246__intp_3,13,M1333,131,13223.9013671875,-0.20259611308574677,2,medio,rural,sur,femenino,18.080766677856445
néctares de frutas o pulpa de frutas industrializados con az,34.28571319580078,folio_131267__intp_2,13,M1334,132,2480.263427734375,-1.1151530742645264,1,bajo,rural,sur,masculino,14.28062915802002
refresco normal,377.1428527832031,folio_131267__intp_2,13,M1334,132,2480.263427734375,-1.1151530742645264,1,bajo,rural,sur,masculino,14.28062915802002
refresco normal,205.7142791748047,folio_131275__intp_1,13,M1334,132,40460.71484375,0.041164424270391464,2,medio,rural,sur,masculino,67.42778778076172
refresco normal,34.28571319580078,folio_131278__intp_3,13,M1334,132,3340.130859375,-0.20259611308574677,2,medio,rural,sur,masculino,17.31416893005371
néctares de frutas o pulpa de frutas industrializados con az,102.85713958740234,folio_131278__intp_3,13,M1334,132,3340.130859375,-0.20259611308574677,2,medio,rural,sur,masculino,17.31416893005371
refresco normal,102.85713958740234,folio_131339__intp_1,13,M1337,133,28022.126953125,0.012574965134263039,2,medio,urbano,sur,masculino,30.302532196044922
aguas de fruta natural con azúcar,855,folio_131339__intp_1,13,M1337,133,28022.126953125,0.012574965134263039,2,medio,urbano,sur,masculino,30.302532196044922
refresco normal,34.28571319580078,folio_131344__intp_2,13,M1337,133,12507.1103515625,1.9672207832336426,4,muy alto,urbano,sur,femenino,18.59000587463379
aguas de fruta natural con azúcar,34.28571319580078,folio_131344__intp_2,13,M1337,133,12507.1103515625,1.9672207832336426,4,muy alto,urbano,sur,femenino,18.59000587463379
aguas de fruta natural con azúcar,257.1428527832031,folio_131372__intp_3,13,M1336,131,8815.9345703125,0.8185915350914001,3,alto,rural,sur,femenino,18.318958282470703
refresco normal,85.71428680419922,folio_131372__intp_3,13,M1336,131,8815.9345703125,0.8185915350914001,3,alto,rural,sur,femenino,18.318958282470703
néctares de frutas o pulpa de frutas industrializados con az,102.85713958740234,folio_131372__intp_3,13,M1336,131,8815.9345703125,0.8185915350914001,3,alto,rural,sur,femenino,18.318958282470703
refresco normal,102.85713958740234,folio_131393__intp_1,13,M1336,131,40277.1015625,0.09205972403287888,2,medio,rural,sur,masculino,41.52224349975586
néctares de frutas o pulpa de frutas industrializados con az,102.85713958740234,folio_131408__intp_5,13,M1338,131,8815.9345703125,0.09205972403287888,2,medio,rural,sur,femenino,16.449007034301758
aguas de fruta natural con azúcar,205.7142791748047,folio_131408__intp_5,13,M1338,131,8815.9345703125,0.09205972403287888,2,medio,rural,sur,femenino,16.449007034301758
refresco normal,600,folio_131408__intp_5,13,M1338,131,8815.9345703125,0.09205972403287888,2,medio,rural,sur,femenino,16.449007034301758
refresco normal,70.71428680419922,folio_131411__intp_2,13,M1338,131,14676.7001953125,-1.4098089933395386,1,bajo,rural,sur,femenino,50.258724212646484
refresco normal,34.28571319580078,folio_131432__intp_3,13,M1338,131,5936.138671875,-1.6368168592453003,1,muy bajo,rural,sur,femenino,13.716631889343262
aguas de fruta natural con azúcar,102.85713958740234,folio_131437__intp_2,13,M1338,131,14814.046875,0.0145735377445817,2,medio,rural,sur,masculino,18.365503311157227
néctares de frutas o pulpa de frutas industrializados con az,68.57142639160156,folio_131437__intp_2,13,M1338,131,14814.046875,0.0145735377445817,2,medio,rural,sur,masculino,18.365503311157227
refresco normal,720,folio_131437__intp_2,13,M1338,131,14814.046875,0.0145735377445817,2,medio,rural,sur,masculino,18.365503311157227
aguas de fruta natural con azúcar,68.57142639160156,folio_131453__intp_1,13,M1339,135,17926.6484375,1.3493196964263916,3,alto,urbano,sur,femenino,79.86036682128906
refresco normal,17.14285659790039,folio_131453__intp_1,13,M1339,135,17926.6484375,1.3493196964263916,3,alto,urbano,sur,femenino,79.86036682128906
aguas de fruta natural con azúcar,137.14285278320312,folio_131483__intp_2,13,M1339,135,7250.6123046875,-2.5217838287353516,1,muy bajo,urbano,sur,femenino,18.631074905395508
refresco normal,462.8571472167969,folio_131483__intp_2,13,M1339,135,7250.6123046875,-2.5217838287353516,1,muy bajo,urbano,sur,femenino,18.631074905395508
refresco normal,102.85713958740234,folio_131508__intp_1,13,M1340,132,15459.8955078125,-5.204254627227783,1,muy bajo,rural,sur,masculino,63.85763168334961
néctares de frutas o pulpa de frutas industrializados con az,205.7142791748047,folio_131540__intp_5,13,M1341,133,14158.9931640625,1.7536054849624634,4,muy alto,urbano,sur,femenino,14.316221237182617
refresco normal,68.57142639160156,folio_131540__intp_5,13,M1341,133,14158.9931640625,1.7536054849624634,4,muy alto,urbano,sur,femenino,14.316221237182617
refresco normal,205.7142791748047,folio_131542__intp_1,13,M1341,133,8751.7880859375,1.0546637773513794,3,alto,urbano,sur,femenino,61.85626220703125
aguas de fruta natural con azúcar,257.1428527832031,folio_131547__intp_3,13,M1341,133,5889.12548828125,1.1642937660217285,3,alto,urbano,sur,masculino,12.60506534576416
refresco normal,34.28571319580078,folio_131547__intp_3,13,M1341,133,5889.12548828125,1.1642937660217285,3,alto,urbano,sur,masculino,12.60506534576416
néctares de frutas o pulpa de frutas industrializados con az,8.571428298950195,folio_131547__intp_3,13,M1341,133,5889.12548828125,1.1642937660217285,3,alto,urbano,sur,masculino,12.60506534576416
aguas de fruta natural con azúcar,205.7142791748047,folio_131572__intp_1,13,M1342,132,3685.90185546875,-2.5217838287353516,1,muy bajo,rural,sur,femenino,66.918548583984375
refresco normal,257.1428527832031,folio_131585__intp_1,13,M1342,132,5963.19970703125,-3.510368585586548,1,muy bajo,rural,sur,femenino,27.137577056884766
aguas de fruta natural con azúcar,205.7142791748047,folio_131590__intp_1,13,M1342,132,15022.3505859375,-1.6358176469802856,1,muy bajo,rural,sur,masculino,49.67556381225586
refresco normal,102.85713958740234,folio_131590__intp_1,13,M1342,132,15022.3505859375,-1.6358176469802856,1,muy bajo,rural,sur,masculino,49.67556381225586
refresco normal,1200,folio_131603__intp_3,13,M1343,133,5889.12548828125,-0.3678711950778961,2,bajo,urbano,sur,masculino,13.3388090133667
refresco normal,102.85713958740234,folio_131663__intp_1,13,M1345,135,8168.1904296875,-0.4727964401245117,2,bajo,urbano,sur,femenino,51.90964889526367
refresco normal,34.28571319580078,folio_131682__intp_3,13,M1346,135,11694.5361328125,-0.7929070591926575,2,bajo,urbano,sur,femenino,13.859000205993652
aguas de fruta natural con azúcar,257.1428527832031,folio_131682__intp_3,13,M1346,135,11694.5361328125,-0.7929070591926575,2,bajo,urbano,sur,femenino,13.859000205993652
refresco normal,102.85713958740234,folio_131724__intp_1,13,M1344,135,6090.79296875,-0.8979834318161011,1,bajo,urbano,sur,masculino,47.17042922973633
refresco normal,102.85713958740234,folio_131744__intp_1,13,M1344,135,1109.7215576171875,-0.497251957654953,2,bajo,urbano,sur,femenino,41.234771728515625
refresco normal,428.5714416503906,folio_131753__intp_1,13,M1347,132,13360.5234375,-2.128652572631836,1,muy bajo,rural,sur,masculino,30.535249710083008
aguas de fruta natural con azúcar,462.8571472167969,folio_131758__intp_3,13,M1347,132,2480.263427734375,-0.497251957654953,2,bajo,rural,sur,masculino,12.577686309814453
aguas de fruta natural con azúcar,514.28570556640625,folio_131760__intp_1,13,M1347,132,3685.90185546875,-3.338322162628174,1,muy bajo,rural,sur,femenino,54.308006286621094
refresco normal,188.57142639160156,folio_131766__intp_1,13,M1347,132,10115.1787109375,-0.7929070591926575,2,bajo,rural,sur,masculino,33.32238006591797
aguas de fruta natural con azúcar,102.85713958740234,folio_131770__intp_2,13,M1347,132,2981.599853515625,-0.9915444254875183,1,bajo,rural,sur,femenino,19.805612564086914
refresco normal,34.28571319580078,folio_131770__intp_2,13,M1347,132,2981.599853515625,-0.9915444254875183,1,bajo,rural,sur,femenino,19.805612564086914
refresco normal,34.28571319580078,folio_131785__intp_4,13,M1348,131,9671.8505859375,0.7401060461997986,3,alto,rural,sur,femenino,15.646817207336426
aguas de fruta natural con azúcar,377.1428527832031,folio_131785__intp_4,13,M1348,131,9671.8505859375,0.7401060461997986,3,alto,rural,sur,femenino,15.646817207336426
jugos naturales con azúcar,102.85713958740234,folio_131786__intp_3,13,M1348,131,24152.43359375,1.2769666910171509,3,alto,rural,sur,femenino,57
refresco normal,34.28571319580078,folio_131786__intp_3,13,M1348,131,24152.43359375,1.2769666910171509,3,alto,rural,sur,femenino,57
refresco normal,34.28571319580078,folio_131803__intp_2,13,M1348,131,6512.46240234375,0.41330644488334656,2,medio,rural,sur,femenino,13.196439743041992
refresco normal,308.5714416503906,folio_131806__intp_1,13,M1348,131,44187.5,0.22159160673618317,2,medio,rural,sur,masculino,38.872005462646484
refresco normal,102.85713958740234,folio_131815__intp_3,13,M1348,131,14591.1435546875,-0.2650812864303589,2,medio,rural,sur,masculino,19.145790100097656
refresco normal,240,folio_140005__intp_5,14,R1401,143,109694.7734375,0.3368195593357086,2,medio,urbano,centro,femenino,58.07802963256836
bebidas o aguas de sabor industrializadas con azúcar (frutsi,23.571428298950195,folio_140005__intp_5,14,R1401,143,109694.7734375,0.3368195593357086,2,medio,urbano,centro,femenino,58.07802963256836
aguas de fruta natural con azúcar,205.7142791748047,folio_140009__intp_2,14,R1401,143,43877.91015625,1.9938117265701294,4,muy alto,urbano,centro,femenino,40.640655517578125
aguas de fruta natural con azúcar,257.1428527832031,folio_140076__intp_2,14,M1401,143,43877.91015625,1.4278051853179932,3,alto,urbano,centro,femenino,54.59000778198242
refresco normal,257.1428527832031,folio_140076__intp_2,14,M1401,143,43877.91015625,1.4278051853179932,3,alto,urbano,centro,femenino,54.59000778198242
néctares de frutas o pulpa de frutas industrializados con az,34.28571319580078,folio_140077__intp_3,14,M1402,142,27861.197265625,-1.0865635871887207,1,bajo,rural,centro,femenino,36.544830322265625
aguas de fruta natural con azúcar,360,folio_140077__intp_3,14,M1402,142,27861.197265625,-1.0865635871887207,1,bajo,rural,centro,femenino,36.544830322265625
refresco normal,34.28571319580078,folio_140113__intp_2,14,M1403,142,41836.87890625,1.133149266242981,3,alto,rural,centro,femenino,51.32648849487305
néctares de frutas o pulpa de frutas industrializados con az,102.85713958740234,folio_140120__intp_5,14,M1403,142,7634.8212890625,-0.7252592444419861,2,bajo,rural,centro,femenino,18.5242977142334
refresco normal,257.1428527832031,folio_140120__intp_5,14,M1403,142,7634.8212890625,-0.7252592444419861,2,bajo,rural,centro,femenino,18.5242977142334
